state_name,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
two_qutrit,monomial_full,sup012_P021_ph120,True,True,0.0,1.0,72.0,80.0,4.0,155.0,142.7,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph121,True,True,0.0,1.0,72.0,80.0,4.0,154.0,141.5,31.0,28.6,128.0,"{'rz': 60, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.885438332501,25.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph122,True,True,0.0,1.0,73.0,80.65,3.85,155.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.888873481877,25.0,14.0,0.96,0.978600955391,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph200,True,True,0.0,1.0,72.0,80.0,4.02,154.0,142.05,31.0,28.6,128.0,"{'rz': 61, 'rx': 46, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,28.0,16.0,ok,,0.96,0.978600955391,25.0,14.0,0.96,0.978600955391,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph201,True,True,0.0,1.0,73.0,80.55,3.8,155.0,142.25,31.0,28.6,128.0,"{'rz': 61, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph202,True,True,0.0,1.0,73.0,80.65,3.85,155.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.901933057719,25.0,14.0,0.95,0.901933057719,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph210,True,True,0.0,1.0,73.0,80.55,3.8,155.0,142.55,31.0,28.6,128.0,"{'rz': 61, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.872420255601,26.0,14.0,0.96,0.978600955391,26.0,14.0,0.96,0.978600955391,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph211,True,True,0.0,1.0,73.0,80.65,3.85,155.0,142.15,31.0,28.6,128.0,"{'rz': 60, 'rx': 48, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.95,0.901933057719,25.0,14.0,0.95,0.901933057719,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph212,True,True,0.0,1.0,73.0,81.0,4.0,156.0,143.3,31.0,28.6,128.0,"{'rz': 62, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.91,0.89524336855,24.0,12.0,0.95,0.980704640708,26.0,14.0,0.95,0.980704640708,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph220,True,True,0.0,1.0,71.0,78.85,4.02,152.0,139.8,31.0,28.6,128.0,"{'rz': 58, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,28.0,16.0,ok,,0.95,0.895925331402,25.0,14.0,0.96,0.993898155763,25.0,14.0,0.96,0.993898155763,25.0,14.0,False,False,False,,
