state_name,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
ame43,monomial_full,sup013_P120_ph100,True,False,0.0,0.666667,111.0,150.75,15.72,344.0,361.1,89.0,91.05,128.0,"{'rz': 101, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph101,True,False,0.0,0.666667,112.0,152.75,15.76,348.0,365.2,89.0,91.05,128.0,"{'rz': 104, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph102,True,False,0.0,0.666667,112.0,152.35,15.58,347.0,364.55,89.0,91.05,128.0,"{'rz': 103, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.98,0.987833544029,35.0,32.0,0.98,0.987833544029,35.0,32.0,0.98,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph110,True,False,0.0,0.666667,112.0,152.15,15.74,346.0,364.0,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,0.95,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph111,True,False,0.0,0.666667,112.0,152.75,15.76,348.0,365.2,89.0,91.05,128.0,"{'rz': 104, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph112,True,False,0.0,0.666667,111.0,151.0,15.55,345.0,361.65,89.0,91.05,128.0,"{'rz': 102, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.97,0.987026663975,35.0,32.0,0.97,0.987026663975,35.0,32.0,0.97,0.987026663975,35.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph120,True,False,0.0,0.666667,111.0,150.05,15.14,341.0,358.85,89.0,91.05,128.0,"{'rz': 97, 'sx': 95, 'rx': 60, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph121,True,False,0.0,0.666667,111.0,149.0,14.63,340.0,355.9,89.0,91.05,128.0,"{'rz': 98, 'sx': 95, 'rx': 58, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,0.96,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph122,True,False,0.0,0.666667,111.0,148.1,14.54,339.0,353.1,89.0,91.05,128.0,"{'rz': 97, 'sx': 95, 'rx': 58, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,37.0,36.0,ok,,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,0.95,0.987833544029,34.0,32.0,False,False,False,,
ame43,monomial_full,sup013_P120_ph200,True,False,0.0,0.666667,111.0,151.35,15.76,346.0,362.3,89.0,91.05,128.0,"{'rz': 103, 'sx': 95, 'rx': 59, 'cz': 55, 'rzz': 34, 'barrier': 8}",20,20,0,ok,,38.0,36.0,ok,,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,0.96,0.987833544029,35.0,32.0,False,False,False,,
